Year,Experiment,DataUse,Month,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,SOM,N2O
2013,3,1,11,170,4.054216771131322,4.158726821151369,6.7,5.198497031265826,143,0.7746146832737935,2.119577701068934,2.9489623123996047,63.0,2.0,0.06387524174972944
2013,3,1,11,170,2.1540850846756014,4.189957726425047,4.7,5.204006687076795,144,0.7547307948891101,2.129735931077876,2.9486458022752937,63.0,2.0,1.1702072835647659
2013,3,1,11,170,1.1085626195212777,4.189957726425047,5.9,5.209486152841421,145,0.7420651782693325,2.138005099786468,2.949255571266776,63.0,2.0,1.333733701011297
2013,3,1,11,170,0.0,4.189957726425047,10.5,5.214935757608986,146,0.7473504336591916,2.1459767789897315,2.950634013412267,63.0,2.0,1.375054658086835
2013,3,1,11,170,0.22314355131420976,4.193737306100135,10.4,5.220355825078325,147,0.7716105896841154,2.1575529625420704,2.9501042694822734,63.0,2.0,1.0182759654697104
2013,3,1,11,170,1.8468787684491346,3.2339614622862416,8.5,5.236441962829949,150,0.7553040713511856,2.179644278837129,2.9521408748549036,63.0,2.0,1.0315506942347465
2013,3,1,11,170,1.0224509277025458,3.150596984114906,5.4,5.241747015059643,151,0.7430475693722055,2.1842466156084615,2.954078683353877,63.0,2.0,0.11793984721106616
2013,3,1,11,170,0.0,3.150596984114906,2.4,5.247024072160486,152,0.7442307195055278,2.1894048606673535,2.955143845504964,63.0,2.0,0.7978703978220785
2013,3,1,11,170,1.9600947840472698,3.3826939100975957,-2.7,5.25227342804663,153,0.751769121265855,2.1933276608774093,2.9562052734996653,63.0,2.0,1.5836543675867023
2013,3,1,11,170,3.4735180432417816,3.653252276470785,3.5,5.2832037287379885,159,0.7591812483264729,2.2240255349101994,2.9649041320421112,63.0,2.0,2.5707728602921134
2013,3,1,11,170,1.8050046959780757,3.6197972929264925,3.4,5.303304908059076,163,0.7108656128942776,2.246221915810769,2.968429625281942,63.0,2.0,1.1258129286717464
2013,3,1,11,170,1.8050046959780757,3.6197972929264925,-4.0,5.308267697401205,164,0.6805104235192188,2.2494022250125467,2.969434549711507,63.0,2.0,1.5421651301466384
2013,3,1,11,170,0.0,3.5195728343974766,-7.2,5.313205979041787,165,0.6481904510491521,2.251949477025466,2.9704181065887134,63.0,2.0,1.7818618222747162
2013,3,1,11,170,0.0,1.8050046959780757,-4.1,5.318119993844216,166,0.59042563190274,2.2541764760262217,2.971669165284192,63.0,2.0,1.5263679510374826
2013,3,1,11,170,0.0,1.8050046959780757,-1.5,5.3230099791384085,167,0.597948840503269,2.2561486167267857,2.9731645779775153,63.0,2.0,1.2963571763877018
2013,3,1,11,170,0.0,1.8050046959780757,-4.6,5.327876168789581,168,0.5899268397714044,2.2578497220283347,2.9746993237213326,63.0,2.0,1.2625629905812081
2013,3,1,12,170,0.0,0.412109650826833,0.1,5.351858133476067,173,0.6843956056364451,2.2633852196236144,2.985594711674188,63.0,2.0,1.2640911062868696
2013,3,1,12,170,0.0,0.412109650826833,2.0,5.356586274672012,174,0.6908474384887253,2.264466732027272,2.988104909024152,63.0,2.0,1.2514749621036287
2013,3,1,12,170,1.1908875647772805,1.33500106673234,8.2,5.3612921657094255,175,0.6908474384887253,2.2644134373874274,2.992150315996836,63.0,2.0,1.5005767417271625
2013,3,1,12,170,1.1908875647772805,1.33500106673234,3.0,5.365976015021851,176,0.6908474384887253,2.2648212301188706,2.9956168668948986,63.0,2.0,0.0
2013,3,1,12,170,0.0,1.1908875647772805,-4.5,5.3706380281276624,177,0.6908474384887253,2.2658914401325565,2.997634064003587,63.0,2.0,1.1584804891478497
2013,3,1,12,170,1.515127232962859,1.922787731634459,-4.7,5.384495062789089,180,0.6908474384887253,2.26893823301961,3.002050372267136,63.0,2.0,1.7920431922005249
2013,3,1,12,170,1.7173950539391927,2.0930978681273213,-9.4,5.389071729816501,181,0.6908474384887253,2.2699011445661634,3.0032829949726674,63.0,2.0,1.5248287901797093
2013,3,1,12,170,1.5706970841176697,2.2648832258100344,-10.8,5.3981627015177525,183,0.6908474384887253,2.271690636162906,3.0057109208379282,63.0,2.0,2.038788932385485
2013,3,1,12,170,1.5173226235262947,2.2648832258100344,-5.4,5.402677381872279,184,0.6908474384887253,2.2724200690372434,3.0072340735236223,63.0,2.0,1.8535736001679284
2013,3,1,12,170,0.0,2.2648832258100344,-6.9,5.407171771460119,185,0.6908474384887253,2.27321199650812,3.0086139967445975,63.0,2.0,2.2645692148887493
2013,3,1,12,170,2.124653884501384,2.8183982582710754,-7.1,5.4116460518550396,186,0.6908474384887253,2.27396820800913,3.010012572984044,63.0,2.0,0.48858193667308636
2013,3,1,12,170,2.211565694606877,2.6539459421090092,-10.3,5.41610040220442,187,0.6908474384887253,2.2747527415782516,3.0112580229343995,63.0,2.0,0.840303067536098
2013,3,1,12,170,0.924258901523332,2.5201129055226197,2.0,5.429345628954441,190,0.6908474384887253,2.2767352460662367,3.0162449428283393,63.0,2.0,1.1040945271723075
2013,3,1,12,170,3.373826184866023,3.740997408376043,-4.2,5.44673737166631,194,0.6908474384887253,2.292806841334404,3.0181068356864915,63.0,2.0,2.1890584221774327
2013,3,1,12,170,0.4054651081081644,3.672241812960913,-7.3,5.455321115357702,196,0.6908474384887253,2.298180908797037,3.0187528549325884,63.0,2.0,1.3888306884686619
2013,3,1,12,170,1.4586150226995167,3.7527927798575895,0.2,5.4638318050256105,198,0.6908474384887253,2.3036235536071286,3.0203462489061943,63.0,2.0,0.3514880512263133
2013,3,1,12,170,0.8197798314933114,3.49620448524049,4.2,5.4680601411351315,199,0.6908474384887253,2.307892384374671,3.0210542977793926,63.0,2.0,0.043869314020111246
2013,3,1,12,170,0.22314355131420976,1.6193882432872684,-8.5,5.476463551931511,201,0.6908474384887253,2.313517218956351,3.022459059712181,63.0,2.0,0.0
2014,3,1,1,170,1.5706970841176697,2.6539459421090092,-4.2,5.501258210544727,207,0.6601713372160368,2.3219201600205643,3.0269729616032044,63.0,2.0,2.0794517363807037
2014,3,1,1,170,3.150596984114906,3.488902962081261,-16.7,5.5053315359323625,208,0.688378295128657,2.3229154241672942,3.027628487550098,63.0,2.0,1.1160262072815428
2014,3,1,1,170,3.0596455992976437,3.541828511401901,-20.7,5.5093883366279774,209,0.6961347086233824,2.3238026012268946,3.0281430729437715,63.0,2.0,1.8476729659887885
2014,3,1,1,170,1.1085626195212779,3.480932349681009,-13.9,5.5134287461649825,210,0.6968091119677011,2.3246476157821174,3.028874598756846,63.0,2.0,0.7636691254148884
2014,3,1,1,170,0.22314355131420976,3.3017453026904953,-10.1,5.517452896464707,211,0.6775477789469004,2.3254318078410092,3.0298065936376846,63.0,2.0,1.0166486689073717
2014,3,1,1,170,0.22314355131420976,3.24376354037598,-0.4,5.521460917862246,212,0.6877053654385004,2.3287567088806105,3.0300907041779226,63.0,2.0,1.7200630691061831
2014,3,1,1,170,2.688527534613346,3.6658666798048634,2.6,5.5254529391317835,213,0.7453546235371447,2.3330672552152922,3.0303471557489514,63.0,2.0,0.49936814487965187
2014,3,1,1,170,1.7173950539391927,3.139399623366404,-5.7,5.54907608489522,219,0.7193307002729937,2.350832347910154,3.0343595895281394,63.0,2.0,0.0
2014,3,1,3,170,0.0,0.5653138090500605,5.4,5.736572297479192,272,0.6610711005501415,2.408495707319852,3.083924315784033,63.0,2.0,1.0057168602990796
2014,3,1,3,170,1.4586150226995167,1.6213664832993742,-2.5,5.739792912179234,273,0.6861251938274253,2.412312748798553,3.08396574514838,63.0,2.0,0.0
2014,3,1,3,170,3.150596984114906,3.17220341666977,-10.5,5.7430031878094825,274,0.6821184330641443,2.4150333908737416,3.0839974683521234,63.0,2.0,1.1472708957544377
2014,3,1,3,170,2.998229153752578,3.17220341666977,3.6,5.746203190540153,275,0.6961616371662729,2.418018080560369,3.0848607953101883,63.0,2.0,0.729474428204801
2014,3,1,3,170,0.0,3.150596984114906,-7.6,5.755742213586912,278,0.6884060092050256,2.4222055506673383,3.088240440475122,63.0,2.0,0.0
2014,3,1,3,170,0.0,3.150596984114906,0.0,5.75890177387728,279,0.6770601184985283,2.4226541359657427,3.090141957124165,63.0,2.0,0.2569060167657788
2014,3,1,3,170,0.0,2.998229153752578,3.3,5.762051382780177,280,0.72712200438258,2.4246030597686765,3.0915643171637095,63.0,2.0,1.4661459219903372
2014,3,1,3,170,2.365559892155434,2.365559892155434,-0.1,5.768320995793772,282,0.7308428639414158,2.427909046546746,3.0943372015278845,63.0,2.0,1.54219268791242
2014,3,1,3,170,1.9242486522741338,2.803360380906535,-6.5,5.7745515455444085,284,0.6900051231920257,2.4302989213589337,3.0971583494444332,63.0,2.0,0.2659110162806899
2014,3,1,3,170,0.7030975114131134,2.803360380906535,-6.8,5.777652323222656,285,0.6754578675963696,2.430993259277759,3.0984669597371295,63.0,2.0,0.6721703840296728
2014,3,1,3,170,0.22314355131420976,2.8183982582710754,-6.2,5.783825182329737,287,0.6585230340124258,2.431915072027989,3.101299622820272,63.0,2.0,0.5252930286204638
2014,3,1,3,170,0.22314355131420976,2.1540850846756014,1.9,5.786897381366708,288,0.6553250943993215,2.43267054267112,3.1032512580410225,63.0,2.0,0.5801486616085835
2014,3,1,3,170,1.7173950539391927,2.4570214462984645,4.1,5.7899601708972535,289,0.6724156385546237,2.432989739940111,3.105706902798372,63.0,2.0,0.8548849390786962
2014,3,1,3,170,1.8855533485144158,2.061786606441115,1.0,5.793013608384144,290,0.723801181956159,2.429639769399578,3.1071024797922533,63.0,2.0,0.7958567232086037
2014,3,1,3,170,0.8197798314933114,1.958685340544036,2.5,5.796057750765372,291,0.6982833802673348,2.4290633707790104,3.1102011122104987,63.0,2.0,1.9303439235474593
2014,3,1,3,170,0.22314355131420976,1.958685340544036,8.3,5.799092654460526,292,0.6887709328764796,2.427789588034219,3.1140842584391737,63.0,2.0,3.260030033384131
2014,3,1,4,170,0.0,1.958685340544036,7.0,5.802118375377063,293,0.6752429379853897,2.4278235566407886,3.117196303807144,63.0,2.0,3.8404891523725353
2014,3,1,4,170,1.5173226235262947,2.341805806147327,4.9,5.805134968916488,294,0.6685682964791665,2.4220785761119012,3.1196550887959753,63.0,2.0,3.8404891523725353
2014,3,1,4,170,1.5173226235262947,2.341805806147327,3.3,5.808142489980444,295,0.6966688319907022,2.4255019502303976,3.1207051336994893,63.0,2.0,3.7619481887645825
2014,3,1,4,170,2.6539459421090092,2.9465420293632194,3.0,5.8111409929767,296,0.7049642234253333,2.429241532190724,3.1213659234493027,63.0,2.0,2.9075253068044167
2014,3,1,4,170,3.0233474405869645,3.1933528676371146,2.1,5.814130531825066,297,0.6879248560128426,2.4317707817106995,3.1228087907218725,63.0,2.0,1.6634619859171254
2014,3,1,4,170,1.9947003132247452,3.1830413718589847,4.4,5.817111159963204,298,0.6724484626480662,2.428599226693869,3.1241230696739066,63.0,2.0,1.4876459359676057
2014,3,1,4,170,0.0,3.1830413718589847,5.6,5.820082930352362,299,0.6623819696896995,2.4292427656407978,3.126885528148546,63.0,2.0,1.406151034479768
2014,3,1,4,170,0.0,3.1830413718589847,7.6,5.823045895483019,300,0.667903225988857,2.4289867921499706,3.130474988481334,63.0,2.0,1.4695399049917988
2014,3,1,4,170,0.0,3.0233474405869645,8.0,5.82600010738045,301,0.6580892054265383,2.4228050680113147,3.1331914797094873,63.0,2.0,1.134775190906754
2014,3,1,4,170,0.0,3.0233474405869645,12.2,5.8289456176102075,302,0.6474824273411577,2.421337525300298,3.1380010711403306,63.0,2.0,1.5888484540840155
2014,3,1,4,170,0.0,1.9947003132247452,9.7,5.831882477283517,303,0.6415650058542062,2.419735839909138,3.1429336485130284,63.0,2.0,0.8433624389876044
2014,3,1,4,170,0.5653138090500605,0.5653138090500605,13.7,5.834810737062605,304,0.6332854519648717,2.417377082149563,3.1487259843506212,63.0,2.0,1.3438947378409143
2014,3,1,4,170,2.21046980408624,2.2905125117597764,8.3,5.840641657373398,306,0.6772498080244261,2.4080882384797544,3.147672454885793,63.0,2.0,2.2727999444824114
2014,3,1,4,170,3.022860940942244,3.0708397460407966,-2.7,5.84354441703136,307,0.6808261792050939,2.4114481974198565,3.1487651574515176,63.0,2.0,1.1383088614938046
2014,3,1,4,170,2.6354795082673745,3.1280754605417043,0.4,5.846438775057724,308,0.6649169381297082,2.4140453374234565,3.150369335078492,63.0,2.0,0.9475067124163634
2014,3,1,4,170,0.8197798314933114,3.1280754605417043,8.7,5.849324779946859,309,0.6479118543831066,2.408612636139566,3.1531442296340204,63.0,2.0,1.1442625930640928
2014,3,1,4,170,0.0,3.1280754605417043,10.3,5.8522024797744745,310,0.637727633462781,2.409138736591567,3.1571818089536703,63.0,2.0,1.0607709874451896
2014,3,1,4,170,0.412109650826833,3.117064558721516,8.1,5.855071922202427,311,0.6341333286857039,2.4092257489225632,3.161405597713651,63.0,2.0,0.0
2014,3,1,4,170,0.0,2.6713862167306184,16.8,5.860786223465865,313,0.6152225858936811,2.390349694572132,3.1662918031135114,63.0,2.0,0.6842270264459521
2014,3,1,4,170,1.8855533485144158,1.9600947840472698,6.1,5.8664680569332965,315,0.6178306242745648,2.3852943959860915,3.172827111486284,63.0,2.0,1.16357858172064
2014,3,1,4,170,0.0,1.9600947840472698,9.4,5.869296913133774,316,0.6105192231517527,2.385642881508922,3.177115723796892,63.0,2.0,1.3775866496629972
2014,3,1,4,170,0.0,1.9600947840472698,8.5,5.872117789475416,317,0.6354071633991498,2.389392132441515,3.179546299395074,63.0,2.0,0.0
2014,3,1,4,170,0.0,2.671386216730619,9.0,5.8805329864007,320,0.6142808440772979,2.3765005751941937,3.18813785688391,63.0,2.0,1.1614388125290476
2014,3,1,4,170,0.412109650826833,2.238579763018133,13.4,5.883322388488279,321,0.642409175362278,2.38236659732619,3.1907589852986007,63.0,2.0,1.418181522904921
2014,3,1,4,170,2.238579763018133,2.847812143477369,11.8,5.886104031450156,322,0.6340615735917368,2.378255394076105,3.192317781443123,63.0,2.0,1.5396858766666368
2014,3,1,5,170,2.1826747963214883,2.847812143477369,6.7,5.8888779583328805,323,0.6333787402987564,2.383157752525979,3.1940185467212006,63.0,2.0,0.890043367231256
2014,3,1,5,170,1.9947003132247452,3.1612467120315646,7.6,5.891644211825771,324,0.6737493379926486,2.374870126032006,3.1925249090527683,63.0,2.0,1.1010206822235764
2014,3,1,5,170,0.22314355131420976,2.341805806147327,12.7,5.905361848054571,329,0.6485768043233507,2.370295048562844,3.2075517084035523,63.0,2.0,1.2278359200282065
2014,3,1,5,170,0.22314355131420976,1.4586150226995167,20.7,5.910796644040527,331,0.6353764964346447,2.358433716099156,3.2218884822553013,63.0,2.0,2.070009607114989
2014,3,1,5,170,0.4054651081081644,1.0188473201992472,14.8,5.91350300563827,332,0.6351998602433669,2.4531161441478933,3.2708617533293807,63.0,2.0,1.539418665935126
2014,3,1,5,170,0.22314355131420976,0.5596157879354227,17.7,2.0711643384668723,333,0.681147646965796,2.570547810682393,3.328346793029321,63.0,2.0,0.6474844137856345
2014,3,1,5,170,0.412109650826833,0.8153648132841945,21.0,2.0711643384668723,334,0.6744747026446412,2.669336538043966,3.381958461453277,63.0,2.0,0.8985310964652866
2014,3,1,5,170,0.412109650826833,0.8153648132841945,19.8,2.0711643384668723,335,0.7020276338555254,2.737218506397771,3.4117149113636134,63.0,2.0,1.5111811678160858
2014,3,1,5,170,1.922787731634459,2.060513531794317,11.4,2.0711643384668723,336,0.7087182129271241,2.7927923720568564,3.426147261969358,63.0,2.0,1.8500854573191445
2014,3,1,5,170,3.0946722214088944,3.139399623366404,6.5,2.0711643384668723,337,0.7689314587041751,2.821626177258882,3.431022362067382,63.0,2.0,1.5774040595990964
2014,3,1,5,170,3.356548629993273,3.5635996376871786,4.3,2.0711643384668723,338,0.7506745759133462,2.8472988523457223,3.4382861764556876,63.0,2.0,0.9421479167218256
2014,3,1,5,170,2.598979106047848,3.5564902660681907,7.5,2.0794415416798357,339,0.7388972213919944,2.874576726117433,3.4497887006663723,63.0,2.0,0.6181251517177023
2014,3,1,5,170,0.0,3.541828511401901,14.4,2.302585092994046,341,0.6856090785685592,2.9402367939192646,3.4889698911391713,63.0,2.0,0.12300958885288096
2014,3,1,5,170,0.8197798314933114,3.577947893406655,19.0,2.3978952727983707,342,0.7005126093808219,2.9900377404332703,3.5106696823338903,63.0,2.0,0.7365592724809896
2014,3,1,5,170,1.9600947840472698,3.5493299891638506,21.6,2.4849066497880004,343,0.7231160801304365,3.0194869342098203,3.525446430488805,63.0,2.0,1.7672269968365162
2014,3,1,5,170,2.412335956953165,3.2140642678709783,16.5,2.5649493574615367,344,0.7006306523951065,3.0312923524460715,3.5419367302781444,63.0,2.0,1.5713921815608896
2014,3,1,5,170,1.8453002361560848,2.5201129055226197,14.1,2.639057329615259,345,0.6782483662868181,3.0293788260534793,3.553948339478318,63.0,2.0,0.9189629993279977
2014,3,1,5,170,0.0,2.5201129055226197,16.6,2.70805020110221,346,0.6626414470046362,3.0208038387230074,3.5696203827776594,63.0,2.0,0.47562198052939963
2014,3,1,5,170,0.0,2.5201129055226197,19.0,2.772588722239781,347,0.6433528840876003,3.00161424081768,3.5867251541600256,63.0,2.0,0.7818757490152312
2014,3,1,5,170,0.0,2.5201129055226197,20.8,2.833213344056216,348,0.6475702155965789,3.017746815507389,3.5732397885478813,63.0,2.0,0.0
2014,3,1,5,170,3.17220341666977,3.5269485869677157,22.2,2.8903717578961645,349,0.6870740959856415,2.9818933052409955,3.5735183207830254,63.0,2.0,1.6481443912965892
2014,3,1,5,170,3.263849190510932,3.4493524235492026,19.5,2.9444389791664403,350,0.701808278304795,2.95947873398405,3.5737027222202857,63.0,2.0,1.8608149642507799
2014,3,1,5,170,0.0,3.263849190510932,20.1,3.044522437723423,352,0.6733347170958907,2.8792173335243767,3.5777671508167135,63.0,2.0,0.6262046160057729
2014,3,1,6,170,0.0,3.263849190510932,22.2,3.1354942159291497,354,0.6311412364857305,2.753399085776326,3.5616714551996584,63.0,2.0,1.0608482310202156
2014,3,1,6,170,0.22314355131420976,3.2733640101522705,23.0,3.1780538303479458,355,0.6328390684335732,2.714235300544634,3.53790091273138,63.0,2.0,0.6835957151739835
2014,3,1,6,170,1.8050046959780757,2.124653884501384,20.8,3.2188758248682006,356,0.6748748128213381,2.650358162556979,3.5062019939939058,63.0,2.0,1.7700727346619485
2014,3,1,6,170,1.763017000362401,1.8050046959780757,15.2,3.258096538021482,357,0.671656146552516,2.6251878051748387,3.4814574195639207,63.0,2.0,1.0986535176910062
2014,3,1,6,170,2.028148247292285,2.5400259490090797,17.0,3.295836866004329,358,0.6935810752963327,2.5855725379063013,3.4692737933280644,63.0,2.0,1.5411026289327614
2014,3,1,6,170,2.028148247292285,2.5400259490090797,18.4,3.332204510175204,359,0.6559456944213589,2.5463313436183106,3.457474275596093,63.0,2.0,0.7415048519493177
2014,3,1,6,170,0.0,2.5400259490090797,19.9,3.367295829986474,360,0.6451176389980745,2.493553986898883,3.4344401663985367,63.0,2.0,1.151050230709402
2014,3,1,6,170,0.0,2.5400259490090797,20.1,3.4011973816621555,361,0.680621666066126,2.4647448429945875,3.391765036631165,63.0,2.0,1.4735073459268773
2014,3,1,6,170,2.706048198431537,3.071303460401065,19.3,3.4657359027997265,363,0.6609754168228396,2.3031490339494494,3.2723476984278763,63.0,2.0,0.0
2014,3,1,6,170,1.1908875647772805,3.17220341666977,19.6,3.4965075614664802,364,0.6746332976276705,2.2216393193458166,3.202243470940651,63.0,2.0,0.37244496411624894
2014,3,1,6,170,2.2915241456346207,3.17220341666977,19.2,3.5263605246161616,365,0.6810059544025109,2.1025024579238174,3.12060875777825,63.0,2.0,1.3707533258026954
2014,3,1,6,170,2.028148247292285,3.17220341666977,15.0,3.5553480614894135,366,0.6566990819694485,2.0247724240284923,3.0639780393603155,63.0,2.0,0.8818984484714265
2014,3,1,6,170,0.0,3.17220341666977,15.6,3.58351893845611,367,0.6354394794584531,1.9267078158323023,2.9967267788696046,63.0,2.0,0.9982324025331688
2014,3,1,6,170,0.0,3.17220341666977,20.1,3.6109179126442243,368,0.6262928387106652,1.8462271366248666,2.9422781726203553,63.0,2.0,0.0
2014,3,1,6,170,0.0,2.028148247292285,20.6,3.6888794541139363,0,0.5939968901162441,2.4705139026660263,3.119557683907299,63.0,2.0,1.2506451028886607
2014,3,1,6,170,3.5195728343974766,3.5195728343974766,18.1,3.7376696182833684,2,0.67866417572744,3.0349969280495297,3.370712228823687,63.0,2.0,3.8404891523725353
2014,3,1,6,170,1.9600947840472698,3.685624161393264,18.5,3.7612001156935624,3,0.7099822691534526,3.2796572720339565,3.5033863633186884,63.0,2.0,3.8404891523725353
2014,3,1,6,170,2.211565694606877,3.7352858269280924,22.5,3.784189633918261,4,0.7042983369671576,3.454459942437886,3.6463643865290023,63.0,2.0,3.8404891523725353
2014,3,1,6,170,1.1085626195212777,3.7352858269280924,20.3,3.8066624897703196,5,0.7266261507407454,3.6127850063772584,3.702293482405649,63.0,2.0,3.8404891523725353
2014,3,1,6,170,3.2339614622862416,4.193888192558362,21.7,3.828641396489095,6,0.7400585879007944,3.7181507878559046,3.7528551137496886,63.0,2.0,3.8404891523725353
2014,3,1,6,170,3.7290612437467683,4.413283024324436,20.8,3.8501476017100584,7,0.7251895819625764,3.797521190673797,3.789037048018064,63.0,2.0,3.8404891523725353
2014,3,1,6,170,2.848391685655282,3.9074123928704627,20.6,3.8712010109078907,8,0.7047970298946242,3.831542609852559,3.823195857287036,63.0,2.0,3.8404891523725353
2014,3,1,6,170,0.0,3.9074123928704627,22.4,3.8918202981106265,9,0.6765579676643946,3.7831372394363068,3.823709690375753,63.0,2.0,3.8404891523725353
2014,3,1,6,170,0.0,3.7766613674974696,22.8,3.912023005428146,10,0.6603697252957408,3.769008319614242,3.7858217785180512,63.0,2.0,3.8404891523725353
2014,3,1,6,170,3.457577715098263,4.281930018135596,24.8,3.9318256327243257,11,0.6778893614985804,3.7172414725341634,3.756161302635602,63.0,2.0,3.8404891523725353
2014,3,1,6,170,3.457577715098263,4.281930018135596,24.8,3.9512437185814275,12,0.67266685161872,3.6300677567065067,3.7305807419425,63.0,2.0,3.8404891523725353
2014,3,1,7,170,0.8197798314933114,3.8973153765558717,22.0,3.970291913552122,13,0.6993654188794568,3.589390555613194,3.6885552765740752,63.0,2.0,3.8404891523725353
2014,3,1,7,170,3.139832617527748,3.9860166853364722,19.6,3.9889840465642745,14,0.6861460700600253,3.489867931463017,3.627636695978105,63.0,2.0,3.8404891523725353
2014,3,1,7,170,3.0832851705618527,3.9860166853364722,16.3,4.007333185232471,15,0.7002067583510629,3.3732994617250136,3.5543154428079236,63.0,2.0,3.2574483520643773
2014,3,1,7,170,2.365559892155434,4.150882413182359,18.0,4.02535169073515,16,0.6870475235878359,3.2327178603345708,3.4900354198454844,63.0,2.0,2.873911636310215
2014,3,1,7,170,2.365559892155434,4.150882413182359,17.9,4.04305126783455,17,0.6535862687750441,3.080648761962659,3.412082555941064,63.0,2.0,2.570313797675714
2014,3,1,7,170,0.0,3.488902962081261,21.2,4.060443010546419,18,0.6337852645915141,2.89703660945938,3.336223245658204,63.0,2.0,2.501430328803144
2014,3,1,7,170,0.0,3.488902962081261,23.6,4.07753744390572,19,0.6885980287411685,2.7351022394393656,3.2485393206583106,63.0,2.0,3.0647528869232246
2014,3,1,7,170,3.6396892099231644,4.227709274289524,20.7,4.0943445622221,20,0.7199523127649816,2.80048965826181,3.2466563089748535,63.0,2.0,3.424859599313759
2014,3,1,7,170,3.9904644317347087,4.154655409326203,18.7,4.110873864173311,21,0.7172881567875014,2.853092842676843,3.2449199919898097,63.0,2.0,3.0703702379523476
2014,3,1,7,170,2.833213344056216,4.154655409326203,17.8,4.127134385045092,22,0.6916171461328766,2.8868913193014483,3.2508552290681316,63.0,2.0,1.140642125758507
2014,3,1,7,170,0.0,3.9904644317347087,19.1,4.143134726391533,23,0.6614006868605635,2.921201004130312,3.266827771164501,63.0,2.0,1.109996281391625
2014,3,1,7,170,0.0,3.9904644317347087,21.5,4.1588830833596715,24,0.6416222248542099,2.946043112908294,3.289936269452038,63.0,2.0,1.7296170336500754
2014,3,1,7,170,0.0,1.264126727145683,22.1,4.290459441148391,33,0.5636462600494754,1.9019624412457132,3.0005519900379243,63.0,2.0,0.2248753768142387
2014,3,1,7,170,0.0,0.8197798314933114,23.3,4.304065093204169,34,0.5312206014622727,1.8730186674460714,2.984166901723962,63.0,2.0,0.18804537539415556
2014,3,1,7,170,0.0,0.0,20.4,4.31748811353631,35,0.5141441655402604,1.8691107120033987,2.970095748118023,63.0,2.0,0.0
2014,3,1,9,170,3.2339614622862416,3.7882721979919713,12.0,4.8283137373023015,85,0.638424558376846,1.3038451977530983,2.6187960199975677,63.0,2.0,0.83793901844823
2014,3,1,9,170,1.9947003132247452,3.4572626055951043,10.7,4.852030263919617,88,0.6385223166387121,1.43145700139207,2.621580859003305,63.0,2.0,0.3027002485642872
2014,3,1,9,170,0.22314355131420976,3.4651107074058083,10.4,4.875197323201151,91,0.591762050091319,1.527781553525417,2.629025319712162,63.0,2.0,0.7566030707311072
2014,3,1,10,170,2.6539459421090092,2.833213344056216,14.9,4.990432586778736,107,0.6740623064303948,1.899904654093179,2.7147929509189335,63.0,2.0,0.0
2014,3,1,10,170,1.763017000362401,4.292375412721235,8.1,5.030437921392435,113,0.700127734272692,2.0112727055824458,2.716314557042627,63.0,2.0,0.0
2014,3,1,10,170,0.0,2.154085084675602,15.8,5.056245805348308,117,0.671898186343088,2.0514865414100885,2.7314333388182885,63.0,2.0,0.0
2014,3,1,10,170,2.124653884501384,2.435366204227864,11.6,5.075173815233827,120,0.6965603452263911,2.0949345281530807,2.7404045742920595,63.0,2.0,0.0
2014,3,1,10,170,0.5653138090500605,2.4997952622817508,12.3,5.081404364984463,121,0.7016931503042174,2.107363932915399,2.74321803292889,63.0,2.0,0.0
2014,3,1,10,170,1.515127232962859,2.706048198431537,7.0,5.087596335232384,122,0.707428793329069,2.116451278772066,2.7457197117627548,63.0,2.0,0.7567703178579934
2014,3,1,10,170,0.0,1.75958057086382,10.0,5.123963979403259,128,0.6765637451187948,2.156787925228706,2.767190176277983,63.0,2.0,1.2020915699430368
2014,3,1,10,170,1.4586150226995167,1.4586150226995167,7.2,5.153291594497779,133,0.6806922731966751,2.178009590678787,2.796967749081915,63.0,2.0,2.562413410595885
2014,3,1,11,170,0.0,2.388762789235098,10.5,5.187385805840755,139,0.6784363665681566,2.199737417507196,2.820584821222885,63.0,2.0,0.8894109110788813
2014,3,1,11,170,0.8197798314933114,2.1540850846756014,6.3,5.198497031265826,141,0.6820394341147872,2.206051174727147,2.8292536914392787,63.0,2.0,0.8082530776770696
2014,3,1,11,170,1.6714733033535532,2.2915241456346207,-2.7,5.236441962829949,148,0.6955786259113963,2.2264147032107435,2.8528935301774268,63.0,2.0,1.7998438541402677
2014,3,1,11,170,1.958685340544036,2.477378383367209,-6.5,5.267858159063328,154,0.7351138093055155,2.237990250270444,2.8650331519748016,63.0,2.0,1.371586255917841
2014,3,1,11,170,1.264126727145683,2.365559892155434,2.0,5.2832037287379885,157,0.7351138093055155,2.2446031636877097,2.870241666989629,63.0,2.0,1.0925605989180904
2014,3,1,12,170,0.0,0.0,0.6,5.3612921657094255,173,0.7351138093055155,2.307803055717272,2.8924624597440607,63.0,2.0,1.0598867873636642
2014,3,1,12,170,0.412109650826833,1.5173226235262947,-2.2,5.375278407684165,176,0.7351138093055155,2.3124110596786673,2.8998271918306044,63.0,2.0,0.0
2014,3,1,12,170,0.0,1.5173226235262947,3.0,5.384495062789089,178,0.7351138093055155,2.3146437937319813,2.9057436690174563,63.0,2.0,1.0024234011712425
